TRADEDATE,RU000A0JR779,RU000A0JQAE3,RU000A0JQLL5,RU000A0JQCL4,RU000A0JRHZ1,RU000A0JQYN4,RU000A0JR7G1,RU000A0JQZ18,RU000A0JS751,RU000A0JRJU8,RU000A0JTKZ1,RU000A0JRCJ6,RU000A0JU9V1,RU000A0JTG59,RU000A0JTYA5,RU000A0JREQ7,RU000A0D0G29,RU000A0JSMA2,RU000A0JTJL3,RU000A0JPLH5,RU000A0JU4L3,RU000A0JS3W6,RU000A0JTK38,RU000A0JVW30,RU000A0ZYCK6,RU000A0JXB41,RU000A101FA1,RU000A0ZYU88,RU000A1007F4,RU000A0JXQF2,RU000A101QE0,RU000A100EG3,RU000A0JWM07,RU000A0ZZYW2,RU000A1014N4,RU000A0ZYUA9,RU000A100A82,RU000A0JVW48,RU000A0JXFM1,RU000A0ZYUB7,RU000A101F94,RU000A0GN9A7,RU000A100EF5,RU0002868076
2014-05-27,,104.3817,104.1208,103.9375,102.4676,101.68799999999999,101.4702,99.598,98.889,100.859,95.6964,99.2827,93.60880000000002,96.3139,,96.3081,90.5423,97.45700000000001,93.054,,91.8273,98.3968,88.95500000000001,,,,,,,,,,,,,,,,,,,,,
2014-05-28,,104.3701,104.18210000000002,103.71259999999998,102.4412,101.6566,101.4579,99.5669,98.46,100.9057,95.4506,98.7604,93.12799999999999,96.1465,94.0512,96.2572,90.7709,96.9949,93.1277,,91.8693,98.20700000000001,88.9374,,,,,,,,,,,,,,,,,,,,,
2014-05-29,,104.3933,100.1734,103.9732,102.5998,101.676,101.5559,99.6469,98.8292,101.1522,95.7408,99.1396,93.8788,96.6988,94.38600000000001,96.9442,90.5301,97.9577,93.4261,,92.2782,98.5242,89.54750000000001,,,,,,,,,,,,,,,,,,,,,
2014-05-30,,104.3215,100.1714,104.1829,102.6235,101.4863,101.6544,99.85779999999998,98.9309,101.2544,95.816,99.309,94.1738,96.937,94.50399999999999,97.177,90.9452,98.6208,94.0697,85.104,92.82659999999998,98.9339,90.0496,,,,,,,,,,,,,,,,,,,81.023,,
2014-06-02,,104.4592,100.4211,104.0913,102.6938,101.581,101.6393,99.904,98.8611,101.3941,96.0503,99.3812,94.2701,97.12430000000002,94.60720000000002,97.61419999999998,90.91429999999998,98.9853,94.6,,93.2509,99.7268,90.449,,,,,,,,,,,,,,,,,,,,,
2014-06-03,,104.41960000000002,100.333,104.18189999999998,102.7959,101.7102,101.7624,99.681,98.98449999999998,101.7275,95.9029,99.7147,94.339,96.911,,97.324,90.9263,98.4558,94.461,,93.1404,99.4347,90.2588,,,,,,,,,,,,,,,,,,,,,
2014-06-04,,104.4489,100.3362,104.3401,102.6997,101.459,101.778,99.75,98.8774,102.5481,95.4543,99.36200000000001,94.3549,,94.5712,97.285,92.395,99.5246,94.5136,,93.1948,99.7055,90.2233,,,,,,,,,,,,,,,,,,,,,
2014-06-05,,104.40609999999998,100.3506,,99.2563,101.90799999999999,101.7281,100.0161,99.0288,101.5331,96.1375,99.5336,94.38799999999999,98.148,91.7089,97.625,89.66900000000003,98.9525,94.8532,,93.8151,100.35170000000002,91.1864,,,,,,,,,,,,,,,,,,,83.13589999999998,,
2014-06-06,,104.4737,100.47399999999999,104.404,99.3919,101.7014,101.8376,100.0871,99.3919,101.5778,96.2936,99.8106,94.6433,97.6813,91.8108,98.2507,89.6862,99.8343,95.321,,94.6071,100.7012,91.8763,,,,,,,,,,,,,,,,,,,,,
2014-06-09,,104.5469,100.443,104.3451,99.4501,102.212,102.1261,,,102.5871,96.2871,100.0141,94.5991,100.223,92.0887,98.19200000000001,90.05950000000001,101.818,95.37799999999999,85.34599999999998,94.3783,101.48380000000002,91.6809,,,,,,,,,,,,,,,,,,,80.4675,,
2014-06-10,,104.4985,100.4714,104.2975,99.4511,101.95200000000001,101.9845,100.1341,99.4197,101.8563,96.2034,100.0351,94.8871,,92.2018,98.3317,90.0619,100.148,95.003,,94.3451,100.926,91.50299999999999,,,,,,,,,,,,,,,,,,,82.23100000000001,,
2014-06-11,,104.4779,100.4498,104.568,99.4823,102.021,102.0183,100.1346,99.2931,101.811,96.4518,100.005,94.885,97.6603,92.098,98.4075,90.484,99.76899999999999,95.219,,94.1434,100.9304,91.2474,,,,,,,,,,,,,,,,,,,83.7497,,
2014-06-16,,104.5811,100.6356,104.5479,99.5098,102.4638,102.0104,100.2751,99.3658,101.66630000000002,,100.6054,95.47670000000002,97.4529,92.4598,98.124,89.8675,99.3573,94.3757,,93.1607,99.5929,90.616,,,,,,,,,,,,,,,,,,,81.344,,
2014-06-17,,104.4854,100.5931,104.5512,99.5454,101.8394,102.0552,100.2878,,101.87,96.192,99.729,,97.5203,91.964,97.5451,89.8389,99.4107,,84.15,93.1385,99.4858,90.2511,,,,,,,,,,,,,,,,,,,,,
2014-06-18,,104.6203,100.6206,104.5175,99.0945,102.0656,102.0593,100.3618,99.3608,101.79,96.3588,99.7322,94.21589999999998,97.2911,,97.76139999999998,89.8185,98.9969,94.5453,86.416,93.3216,99.89069999999998,90.3796,,,,,,,,,,,,,,,,,,,83.3812,,
2014-06-19,,104.6605,100.64520000000002,101.924,99.5866,102.022,102.1712,100.44020000000002,99.4592,98.22299999999998,96.6901,100.0997,94.7606,94.1734,92.06299999999999,98.0463,89.98029999999999,99.1862,94.9969,,93.98100000000001,100.66,91.428,,,,,,,,,,,,,,,,,,,81.2072,,
2014-06-20,,104.7046,100.6837,101.8254,99.6102,102.09,102.191,100.1387,99.4369,98.2168,96.3966,101.39,94.7502,93.8525,,97.896,90.10700000000001,99.2229,94.439,,94.1736,100.4313,91.4968,,,,,,,,,,,,,,,,,,,83.6842,,
2014-06-23,,104.7986,100.7364,101.9515,99.7221,102.197,102.27720000000002,100.5849,99.5871,98.3012,96.59349999999998,,94.806,94.29299999999999,,98.1201,90.1651,99.5923,94.7511,,94.094,100.6729,91.5275,,,,,,,,,,,,,,,,,,,82.976,,
2014-06-24,,104.8386,100.7946,101.7358,99.7845,102.306,102.481,100.6223,99.5604,98.47200000000001,96.611,,95.224,94.1997,92.351,98.1443,90.65899999999999,99.69,95.2825,,94.5996,101.19449999999998,92.0378,,,,,,,,,,,,,,,,,,,,,
2014-06-25,,104.8687,100.8326,101.9528,99.7607,102.14539999999998,,99.6955,99.7228,98.4087,,100.343,95.1712,94.5809,92.468,99.06200000000001,91.053,100.01100000000001,95.5432,85.53200000000001,94.31409999999998,101.5147,92.3642,,,,,,,,,,,,,,,,,,,,,
2014-06-26,,104.8962,100.9325,102.0314,99.78159999999998,102.1563,102.4331,100.7649,99.8427,98.6407,96.9238,100.4612,95.36390000000002,94.6917,92.6903,98.92569999999998,90.86079999999998,99.9974,95.6984,,94.7972,101.8466,92.5399,,,,,,,,,,,,,,,,,,,,,
2014-06-27,,104.9144,100.9358,102.0379,99.7187,102.1555,102.5576,100.8127,99.9142,98.583,,100.834,95.87899999999999,94.9815,93.303,98.8757,91.2776,100.0955,96.3062,,95.1676,101.7147,92.2967,,,,,,,,,,,,,,,,,,,82.552,,
2014-06-30,,104.99320000000002,100.99799999999999,102.0681,100.0338,102.1791,102.5985,100.9039,99.868,98.6934,97.0134,100.341,94.8201,94.7741,93.456,98.6908,91.099,99.6684,96.481,,94.6897,101.3475,92.074,,,,,,,,,,,,,,,,,,,82.609,,
2014-07-01,,104.9876,100.9551,101.9989,99.9476,102.2496,,100.78,99.749,98.5405,96.6946,100.46600000000001,95.353,,,,91.4126,99.686,96.05,,94.952,101.2331,91.9515,,,,,,,,,,,,,,,,,,,,,
2014-07-02,,105.0072,101.0361,102.3297,99.8754,102.3221,102.425,,,98.5924,96.8332,100.3403,95.2908,,92.991,98.7209,91.787,99.7445,95.919,82.147,94.766,101.6833,92.0689,,,,,,,,,,,,,,,,,,,,,
2014-07-03,,104.9386,101.0492,101.9333,99.9654,102.38600000000001,102.512,100.79799999999999,99.79899999999999,98.6661,96.964,100.4581,95.3391,95.1268,92.5574,98.778,91.306,100.18700000000001,95.48189999999998,86.163,94.6877,101.2699,91.9797,,,,,,,,,,,,,,,,,,,84.06500000000003,,
2014-07-04,,105.042,101.1098,102.141,99.90030000000002,102.45529999999998,102.432,100.51700000000001,99.86,98.6442,96.7813,101.14299999999999,95.5768,94.7904,,99.249,91.325,99.4486,95.40250000000002,,94.45560000000002,101.43689999999998,91.7926,,,,,,,,,,,,,,,,,,,84.23819999999998,,
2014-07-07,,105.1058,101.2047,102.17299999999999,99.9443,102.3511,102.45299999999999,,99.8307,98.7049,97.0106,100.64,95.0926,94.852,92.579,98.5115,90.63599999999998,99.8042,95.36,,94.462,101.182,91.8864,,,,,,,,,,,,,,,,,,,83.741,,
2014-07-08,,105.1242,101.19140000000002,102.1959,100.0207,102.4201,102.5331,100.8967,100.0169,98.735,96.9965,100.4589,95.2312,95.0727,92.3442,98.7321,,99.7158,95.2419,,94.5325,101.6286,92.1828,,,,,,,,,,,,,,,,,,,84.3934,,
2014-07-09,,105.1495,101.2323,102.2234,99.9623,102.39020000000002,,100.848,100.0306,98.72209999999998,96.96600000000001,,95.5081,94.6189,92.2711,98.6816,90.8729,,95.2673,,94.8003,101.3204,92.1575,,,,,,,,,,,,,,,,,,,,,
2014-07-10,,105.0642,101.16,102.2204,100.0024,102.3941,102.6451,100.7554,99.8486,98.7016,,100.2761,94.7808,94.5893,92.323,98.08039999999998,90.9991,99.3978,94.884,,94.32,100.7847,91.5321,,,,,,,,,,,,,,,,,,,,,
2014-07-11,,105.1513,101.1265,102.2101,99.9118,102.72719999999998,102.54299999999999,,99.7521,98.4835,96.5304,100.2373,94.6882,,92.197,98.0229,91.2877,99.0944,,,94.0614,100.6805,91.49309999999998,,,,,,,,,,,,,,,,,,,83.84360000000002,,
2014-07-14,,105.2242,101.1437,102.3361,99.9675,102.79299999999999,102.5838,100.8561,99.6621,98.527,96.6011,,94.7483,94.834,92.051,97.7732,90.76760000000002,98.881,94.749,,93.99700000000001,100.4357,91.0699,,,,,,,,,,,,,,,,,,,84.87170000000002,,
2014-07-15,,105.201,101.215,102.3076,99.97119999999998,102.42650000000002,,100.825,99.7509,98.447,96.7483,100.504,94.6602,93.4796,92.2904,97.9043,90.986,98.927,95.4791,85.86,94.2589,100.3334,91.089,,,,,,,,,,,,,,,,,,,84.1331,,
2014-07-16,,105.2319,101.15700000000001,102.29949999999998,99.9603,102.5977,102.5241,100.544,,98.46799999999999,96.69060000000002,100.1257,94.6066,95.03,92.3058,,90.955,98.948,94.613,85.87700000000001,94.238,100.09219999999998,90.8426,,,,,,,,,,,,,,,,,,,83.911,,
2014-07-17,,105.2447,101.1989,102.1746,99.7616,98.9404,102.3355,100.1062,99.1241,97.8238,95.5536,99.0209,93.2695,93.74020000000002,91.9875,96.5983,89.62119999999999,97.1661,93.32649999999998,,93.4048,98.23950000000002,89.1464,,,,,,,,,,,,,,,,,,,84.4107,,
2014-07-18,,105.2602,101.2265,102.3006,99.823,99.2767,102.1643,100.281,98.99439999999998,97.7259,95.67710000000002,98.9272,92.7446,92.64140000000002,90.5705,96.6342,88.56769999999999,97.0064,92.7534,,91.8021,98.09229999999998,89.09740000000002,,,,,,,,,,,,,,,,,,,84.749,,
2014-07-21,,,101.2192,102.3035,99.8092,99.1681,102.125,99.8491,98.5451,97.2695,95.6081,99.1091,93.1643,92.9366,,95.8659,89.16380000000002,96.5644,92.70109999999998,,90.7448,97.24,88.1651,,,,,,,,,,,,,,,,,,,,,
2014-07-22,,,101.3172,102.2977,99.8539,98.9548,,100.17200000000001,98.9243,97.5822,95.43700000000001,98.7693,93.2503,93.133,,96.0951,,96.7147,92.8927,,91.51980000000002,97.6691,88.39359999999998,,,,,,,,,,,,,,,,,,,,,
2014-07-23,,,101.3014,102.303,99.9024,98.9026,102.2751,100.3251,98.9822,97.7656,95.7162,99.1182,93.606,92.95200000000001,91.059,96.5719,88.94,96.9947,93.1717,,92.319,98.3031,89.0355,,,,,,,,,,,,,,,,,,,84.844,,
2014-07-24,,,101.314,102.3411,99.8877,98.9244,98.519,100.2241,98.9146,,95.5198,98.889,93.3274,92.8271,90.3772,96.1661,,97.0349,,,91.7381,97.95100000000001,88.72529999999998,,,,,,,,,,,,,,,,,,,,,
2014-07-25,,,101.3392,102.3599,99.6802,99.1177,98.3008,100.0669,98.5894,97.3035,95.115,98.2763,92.416,,89.59400000000002,95.1861,,95.4911,91.9318,,90.7539,96.4343,87.929,,,,,,,,,,,,,,,,,,,81.90820000000002,,
2014-07-28,,,101.35429999999998,102.2746,99.7123,98.8334,98.19469999999998,99.5352,98.1005,96.8628,94.4475,,91.8542,91.4536,89.50470000000001,94.5005,88.5359,95.99670000000002,91.6963,80.082,90.22440000000002,96.5426,88.3693,,,,,,,,,,,,,,,,,,,80.1166,,
2014-07-29,,,101.3417,102.2082,99.67610000000002,98.7362,97.97969999999998,99.2818,97.7733,96.6225,94.1533,97.442,91.6419,90.7648,91.045,94.0197,88.0549,95.1378,90.758,,89.4447,95.96779999999998,86.48780000000002,,,,,,,,,,,,,,,,,,,82.0552,,
2014-07-30,,,101.3355,102.3051,99.9769,98.9639,97.9712,99.3705,97.6893,96.6353,94.37299999999999,97.53820000000002,91.6942,90.7334,88.3832,94.0227,87.16420000000002,95.865,90.7526,,89.60580000000002,96.1591,86.59299999999998,,,,,,,,,,,,,,,,,,,83.6759,,
2014-07-31,,,101.1364,102.3496,99.90610000000002,98.9223,98.2405,99.4132,97.7961,96.5294,94.3412,97.6038,91.7037,90.8119,88.45259999999998,94.2867,89.0798,90.728,90.1575,83.14370000000002,89.6215,95.9726,86.47330000000002,,,,,,,,,,,,,,,,,,,84.695,,
2014-08-01,,,101.4386,102.4181,99.8982,98.9358,98.1461,99.3463,97.68309999999998,96.3517,93.8512,97.2934,91.2505,90.82,87.88839999999998,93.2859,87.11419999999998,90.07799999999999,89.7689,,88.83550000000002,95.0885,85.91960000000002,,,,,,,,,,,,,,,,,,,,,
2014-08-04,,,101.4526,102.4478,100.1591,98.8617,98.1638,99.3474,97.68789999999998,96.3783,93.84199999999998,97.2654,91.1533,90.08340000000004,87.79700000000001,93.0822,87.11049999999999,89.9287,89.8634,,88.51440000000002,94.9144,85.6739,,,,,,,,,,,,,,,,,,,,,
2014-08-05,,,101.5339,102.4709,99.8924,98.9262,98.0939,99.8392,97.6081,96.1964,93.874,97.171,90.87509999999996,89.87799999999999,87.4855,92.6893,,89.7767,89.221,,88.10279999999999,94.5156,85.68509999999998,,,,,,,,,,,,,,,,,,,80.289,,
2014-08-06,,,101.50299999999999,102.5217,99.9646,98.90949999999998,98.2583,99.2806,97.39600000000002,95.8988,93.70700000000001,96.7596,90.2184,89.4867,87.6294,92.4362,87.22070000000002,89.0759,88.47650000000002,,87.6066,93.7906,84.5338,,,,,,,,,,,,,,,,,,,80.3082,,
2014-08-07,,,101.6894,102.5929,99.8959,99.1366,98.1729,95.6584,97.14950000000002,95.67109999999998,90.0715,96.6801,90.2761,89.1968,86.9971,92.2573,86.22570000000002,88.8407,84.91900000000003,,87.4405,93.56299999999999,80.7056,,,,,,,,,,,,,,,,,,,81.3271,,
2014-08-08,,,101.6458,102.5667,100.1586,99.2552,98.4237,95.6574,97.065,95.6742,90.1008,97.9478,90.2505,89.40350000000002,87.37799999999999,92.2629,85.07700000000001,89.31139999999998,86.3226,,85.9598,93.5998,80.6537,,,,,,,,,,,,,,,,,,,,,
2014-08-11,,,101.7452,102.8266,100.3645,99.1088,98.5834,96.0951,97.4718,96.495,90.9082,97.2119,91.6051,90.2562,89.05999999999997,93.29,87.304,90.45,86.596,,88.8502,95.0059,82.19279999999998,,,,,,,,,,,,,,,,,,,,,
2014-08-12,,,101.7887,102.8454,100.2697,99.4144,98.8743,96.5014,98.288,96.92689999999996,91.39560000000002,97.7641,92.1388,90.7775,88.7102,94.2987,87.823,90.9674,85.6749,79.329,90.0362,95.6005,82.8958,,,,,,,,,,,,,,,,,,,81.5585,,
2014-08-13,,,101.83010000000002,102.8335,100.3105,99.3564,98.7731,96.5435,98.2966,96.9238,91.4102,97.9831,92.242,90.84299999999999,88.87700000000002,94.5321,87.6731,91.3917,87.46020000000001,,90.1856,95.956,83.00510000000001,,,,,,,,,,,,,,,,,,,81.446,,
2014-08-14,,,101.8093,102.8186,100.4262,99.34700000000001,99.0822,96.5976,98.4352,97.1095,91.6676,98.3739,92.4651,91.7222,89.295,94.7981,88.96199999999997,92.1071,88.0311,,90.6242,96.5198,83.64840000000002,,,,,,,,,,,,,,,,,,,79.78280000000002,,
2014-08-15,,,101.7459,102.8919,100.41039999999998,99.4605,99.38589999999998,96.6612,98.5843,97.27080000000002,92.0154,98.6146,92.5791,92.0524,89.8067,95.3032,88.2685,92.53299999999999,,79.378,91.106,97.0642,84.48100000000002,,,,,,,,,,,,,,,,,,,78.038,,
2014-08-18,,,101.8481,102.9682,100.5584,99.521,99.1948,96.6815,98.5886,97.319,92.054,98.51799999999999,92.634,,89.2165,95.586,87.86880000000002,92.206,88.6298,,91.0465,96.8287,84.1535,,,,,,,,,,,,,,,,,,,80.6617,,
2014-08-19,,,101.8327,102.9921,100.5615,99.5401,99.23210000000002,96.6811,98.2911,96.9571,91.8215,98.0832,92.447,91.455,,95.277,87.758,91.7305,88.14130000000002,,90.7937,96.4775,83.73790000000002,,,,,,,,,,,,,,,,,,,76.9305,,
2014-08-20,,,101.8364,103.0406,100.53830000000002,99.61,99.4407,96.844,98.4843,97.1772,92.05370000000002,98.3308,92.57,,89.55,95.32529999999998,87.57770000000002,91.93700000000001,87.76839999999999,86.46,90.7325,96.7312,83.829,,,,,,,,,,,,,,,,,,,78.977,,
2014-08-21,,,101.9898,103.0578,100.5714,99.62899999999999,99.3051,96.8781,98.6325,97.23489999999998,91.93929999999996,98.4393,92.5835,91.8394,89.5679,94.8374,,91.958,88.3551,,90.5558,92.9806,83.9829,,,,,,,,,,,,,,,,,,,79.12599999999998,,
2014-08-22,,,102.0331,103.0865,100.5847,99.6467,99.47780000000002,96.835,98.4763,97.1699,91.7757,98.3845,92.8068,91.697,89.6517,95.04760000000002,87.915,92.1645,88.61650000000002,,90.5343,92.905,83.9841,,,,,,,,,,,,,,,,,,,,,
2014-08-25,,,102.3246,103.2979,100.7615,99.7778,99.6819,97.009,98.632,97.32930000000002,91.9731,98.6468,92.8086,,89.4881,94.90700000000001,88.12299999999998,,88.339,,90.652,92.9792,84.1654,,,,,,,,,,,,,,,,,,,76.28970000000002,,
2014-08-26,,,102.2419,103.2669,100.7312,99.8534,99.6002,97.0381,98.79299999999999,97.44440000000002,92.19,98.667,92.7879,,89.855,95.4536,88.18130000000002,92.462,88.384,78.559,90.89140000000002,93.1087,84.4418,,,,,,,,,,,,,,,,,,,77.3535,,
2014-08-27,,,102.0938,103.1626,100.745,99.7813,99.5744,97.0459,98.66650000000004,97.3212,91.777,98.6879,92.7001,91.8754,89.523,95.2741,88.021,,88.32799999999999,,90.7334,93.15030000000002,84.4449,,,,,,,,,,,,,,,,,,,79.2669,,
2014-08-28,,,102.0914,103.1052,100.72539999999998,99.7278,99.3,96.6518,98.3139,96.7858,91.3728,98.558,92.3562,91.5211,88.90429999999998,94.8424,87.38,91.154,87.1472,78.592,85.9863,91.3511,82.2863,,,,,,,,,,,,,,,,,,,,,
2014-08-29,,,102.0329,103.1982,100.4494,99.5567,98.971,96.3185,97.8416,96.4995,90.741,97.29589999999996,91.2285,90.0718,88.1839,93.2591,86.6717,90.1348,86.39020000000002,79.8677,85.0726,90.35719999999998,81.85730000000002,,,,,,,,,,,,,,,,,,,81.9287,,
2014-09-01,,,102.24049999999998,103.2489,100.404,99.5036,98.99040000000002,96.2935,97.59300000000002,96.4523,90.4829,97.3156,91.016,90.6137,87.561,92.8455,87.05319999999998,89.6621,85.79899999999998,75.9851,84.48989999999998,90.0626,81.2387,,,,,,,,,,,,,,,,,,,76.8249,,
2014-09-02,,,102.2257,103.2256,100.5296,99.5125,98.7771,96.2575,97.6443,96.1966,90.594,97.2098,91.5338,89.75959999999998,88.0779,92.9647,86.2296,89.81839999999998,85.51799999999999,,84.91029999999998,90.074,81.40350000000002,,,,,,,,,,,,,,,,,,,78.528,,
2014-09-03,,,102.2839,103.3157,100.6389,99.62299999999999,99.083,96.56459999999998,98.2557,96.5735,91.1729,98.1888,92.1062,90.395,88.91680000000002,94.0566,86.7199,90.01089999999998,86.6524,,86.4968,92.0056,82.93579999999999,,,,,,,,,,,,,,,,,,,77.4979,,
2014-09-04,,,102.2333,103.289,100.7508,99.7351,99.1335,96.4481,98.4026,97.2301,91.898,98.2652,92.8402,91.3478,,94.6878,86.21520000000002,91.1495,,77.69789999999998,86.8455,92.0186,82.8927,,,,,,,,,,,,,,,,,,,78.3394,,
2014-09-05,,,102.2802,103.3172,100.90700000000001,99.94109999999998,99.2986,,98.5383,97.1841,91.6866,,92.3039,91.22200000000001,89.181,,86.0379,91.5867,87.56930000000001,,86.7237,92.6002,83.53059999999998,,,,,,,,,,,,,,,,,,,77.9353,,
2014-09-08,,,102.2806,103.4182,100.88899999999998,100.01799999999999,99.6927,96.6242,98.7246,97.1716,91.6358,98.2398,92.4186,,89.05799999999998,94.8798,85.99600000000002,91.3882,87.2854,,86.3938,92.136,83.43400000000003,,,,,,,,,,,,,,,,,,,77.3476,,
2014-09-09,,,102.3659,103.4209,100.99,100.0383,99.6047,97.0888,98.6722,97.1367,92.02799999999999,98.1837,92.9255,,89.01589999999999,94.4906,85.96509999999998,91.2554,90.34200000000001,,86.52019999999997,92.2042,83.30980000000002,,,,,,,,,,,,,,,,,,,78.01,,
2014-09-10,,,102.3592,103.4333,100.9017,100.1793,99.6125,97.0553,98.4284,97.0075,,97.998,92.056,90.885,88.71850000000002,94.215,85.53940000000001,,86.9227,77.805,85.9681,91.6873,82.9824,,,,,,,,,,,,,,,,,,,78.0289,,
2014-09-11,,,102.3643,103.4215,100.9856,100.071,99.4566,96.881,98.3948,96.9638,91.189,99.096,91.874,,90.736,92.9461,86.4508,90.695,86.615,79.322,85.4482,91.2718,82.17609999999998,,,,,,,,,,,,,,,,,,,77.9571,,
2014-09-12,,,102.4066,103.4857,101.038,99.9931,99.4329,97.1435,98.428,97.294,91.978,97.8231,92.2904,,88.1041,93.95700000000001,86.37299999999999,,87.1485,,86.0651,91.1515,82.316,,,,,,,,,,,,,,,,,,,,,
2014-09-15,,,102.5131,103.5682,101.0556,100.1586,99.7561,96.9563,98.5366,97.2006,91.479,97.9781,92.198,,,93.869,86.2048,90.3615,86.9108,,85.70110000000003,91.17480000000002,82.3852,,,,,,,,,,,,,,,,,,,78.124,,
2014-09-16,,,102.5142,103.5815,101.1092,100.0693,99.726,96.7876,98.6591,97.1457,91.3483,97.8486,91.7542,89.6995,89.15729999999998,94.4233,85.46549999999998,91.049,84.31290000000001,,85.90130000000002,91.4011,82.7822,,,,,,,,,,,,,,,,,,,77.943,,
2014-09-17,,,102.4712,103.6677,101.0825,100.094,99.7252,97.2869,98.7608,97.395,92.063,98.119,92.4556,91.22,89.09209999999999,94.7942,85.7513,91.22,87.055,78.5618,86.04360000000001,91.8818,83.14320000000002,,,,,,,,,,,,,,,,,,,77.56930000000001,,
2014-09-18,,,102.5646,100.8895,101.1328,100.1,99.7661,97.4056,98.9009,97.4978,92.03,99.567,92.6078,91.714,89.37719999999999,94.8152,85.588,91.741,87.625,,,92.2991,83.492,,,,,,,,,,,,,,,,,,,77.8807,,
2014-09-19,,,102.5804,100.9122,101.1844,100.53429999999996,99.8646,97.381,98.9202,97.4846,91.9803,94.25,92.522,91.43299999999999,89.676,94.8659,85.7706,91.5668,87.094,,,92.3429,83.47059999999998,,,,,,,,,,,,,,,,,,,,,
2014-09-22,,,102.634,100.9449,101.1874,100.19200000000001,99.982,97.5292,98.985,97.5438,92.398,94.7822,93.77600000000001,91.638,89.929,95.365,85.95330000000001,91.6982,87.301,,,92.2062,83.4372,,,,,,,,,,,,,,,,,,,78.2454,,
2014-09-23,,,102.6557,100.9681,101.1846,100.1768,100.0203,97.6196,99.1525,97.8667,92.56799999999998,95.3037,97.295,92.0852,89.2482,95.3817,86.1313,92.1433,88.12100000000002,78.61710000000002,87.118,92.8175,83.7115,,,,,,,,,,,,,,,,,,,78.275,,
2014-09-24,,,102.6917,101.0065,101.2404,100.1541,99.9993,97.5385,99.3831,97.9867,92.735,95.4076,,92.32600000000001,89.86670000000002,94.8046,86.21520000000002,92.665,88.5639,78.0293,87.8092,93.7167,85.01599999999998,,,,,,,,,,,,,,,,,,,77.794,,
2014-09-25,,,102.6849,100.9805,101.2088,100.1797,100.0357,97.7675,99.5688,98.2018,92.8502,95.794,93.731,92.3469,89.98100000000001,96.1337,86.1739,93.1869,89.13900000000002,78.80160000000002,88.1112,94.2192,85.3885,,,,,,,,,,,,,,,,,,,77.8129,,
2014-09-26,,,102.70310000000002,101.0534,101.2502,100.2119,100.0795,,99.4558,98.15160000000002,92.8007,95.5748,93.509,,90.0362,96.0616,86.6786,92.6715,,79.1977,88.075,93.96899999999998,85.0706,,,,,,,,,,,,,,,,,,,76.54719999999998,,
2014-09-29,,,102.7561,101.0705,101.3182,100.26799999999999,100.02429999999998,97.7875,99.3764,98.0835,93.01700000000001,95.82600000000001,93.8717,92.0571,90.2451,95.9832,86.64869999999998,92.76769999999998,88.4785,,87.83829999999998,93.744,85.06110000000002,,,,,,,,,,,,,,,,,,,78.66640000000002,,
2014-09-30,,,102.8116,101.1406,101.3323,100.2611,99.9913,97.8133,99.4562,98.0549,92.8098,96.12200000000001,93.4457,92.3386,91.303,95.86,87.23140000000002,92.4179,88.605,80.3926,87.7982,93.85570000000004,84.81340000000002,,,,,,,,,,,,,,,,,,,79.7983,,
2014-10-01,,,102.82460000000002,101.1601,101.3409,100.2731,99.9255,97.5493,99.4139,97.704,92.851,95.5685,93.441,92.5614,,95.7435,86.537,92.6077,88.8691,79.40100000000001,87.70060000000002,93.39540000000002,84.36869999999998,,,,,,,,,,,,,,,,,,,80.166,,
2014-10-02,,,102.866,101.1725,101.2984,100.1873,99.9228,97.6779,,97.9597,,95.3832,93.2408,92.4715,,95.4738,87.723,92.60799999999999,88.693,79.1673,87.899,93.3519,84.8632,,,,,,,,,,,,,,,,,,,,,
2014-10-03,,,102.8774,101.1566,101.3371,100.2365,99.45,97.4608,99.2505,98.2773,92.4267,95.1433,92.87799999999999,,,94.8978,86.57529999999998,91.928,88.1122,79.184,87.1761,92.954,84.30540000000002,,,,,,,,,,,,,,,,,,,79.6354,,
