TRADEDATE,RU000A0JR779,RU000A0JQAE3,RU000A0JQLL5,RU000A0JQCL4,RU000A0JRHZ1,RU000A0JQYN4,RU000A0JR7G1,RU000A0JTWW3,RU000A0DY8K8,RU000A0JQZ18,RU000A0JS751,RU000A0JRJU8,RU000A0JTKZ1,RU000A0JRCJ6,RU000A0JP2S9,RU000A0JNHJ4,RU000A0JU9V1,RU000A0JTG59,RU000A0JTYA5,RU000A0JREQ7,RU000A0D0G29,RU000A0JSMA2,RU000A0JTJL3,RU000A0JPLH5,RU000A0JU4L3,RU000A0JRTL6,RU000A0JS3W6,RU000A0JTK38,RU0002868001,RU000A0JS4M5,RU000A0JVW30,RU000A0ZYCK6,RU000A0JXB41,RU000A101FA1,RU000A0ZYU88,RU000A1007F4,RU000A0JXQF2,RU000A101QE0,RU0002867854,RU000A100EG3,RU000A0JWM07,RU000A0ZZYW2,RU000A1014N4,RU000A0ZYUA9,RU000A100A82,RU000A0JVW48,RU000A0JXFM1,RU000A0ZYUB7,RU000A101F94,RU000A0GN9A7,RU000A100EF5,RU0002868076,RU0002867631
2014-11-13,,,3.75,1.749,3.107,2.262,2.275,0.016,0.132,1.8719999999999999,0.446,3.0010000000000003,1.682,1.151,1.386,1.02,3.2310000000000003,2.757,2.841,0.458,1.3619999999999999,2.207,1.899,1.858,1.496,2.191,1.8980000000000001,1.912,0.64,1.459,,,,,,,,,1.945,,,,,,,,,,,1.739,,0.6809999999999999,0.0
2014-11-14,,,3.773,1.78,3.1260000000000003,2.281,2.2960000000000003,0.033,0.14800000000000002,1.89,0.466,3.0210000000000004,1.6989999999999998,1.171,1.401,1.024,3.249,2.7760000000000002,2.858,0.479,1.381,2.228,1.918,1.874,1.515,2.213,1.92,1.932,0.653,1.479,,,,,,,,,1.973,,,,,,,,,,,1.7579999999999998,,0.6900000000000001,0.0
2014-11-17,,,3.839,1.8719999999999999,3.184,2.337,2.356,0.08199999999999999,0.197,1.9469999999999998,0.5269999999999999,3.082,1.75,1.233,1.4469999999999998,1.037,3.304,2.832,2.911,0.541,1.4380000000000002,2.29,1.975,1.923,1.5730000000000002,2.28,1.987,1.989,0.6910000000000001,1.541,,,,,,,,,2.055,,,,,,,,,,,1.815,,0.7190000000000001,0.0
2014-11-18,,,3.861,1.902,3.2030000000000003,2.356,2.3760000000000003,0.099,0.214,1.966,0.5469999999999999,3.102,1.767,1.253,1.462,1.042,3.322,2.85,2.928,0.562,1.4580000000000002,2.311,1.995,1.94,1.592,2.303,2.01,2.009,0.7040000000000001,1.5619999999999998,,,,,,,,,2.082,,,,,,,,,,,1.834,,0.7290000000000001,0.0
2014-11-19,,,3.884,1.933,3.222,2.375,2.396,0.115,0.23,1.985,0.568,3.122,1.784,1.274,1.4769999999999999,1.046,3.341,2.869,2.946,0.583,1.4769999999999999,2.332,2.0140000000000002,1.956,1.611,2.325,2.032,2.028,0.7170000000000001,1.582,,,,,,,,,2.1100000000000003,,,,,,,,,,,1.8530000000000002,,0.738,0.0
2014-11-20,,,3.906,1.964,3.241,2.394,2.416,0.132,0.24700000000000005,2.004,0.588,3.1420000000000003,1.8010000000000002,1.295,1.492,1.05,0.018000000000000002,2.888,2.963,0.604,1.496,2.353,2.033,1.973,1.63,2.347,2.0540000000000003,2.0469999999999997,0.73,1.6030000000000002,,,,,,,,,2.137,,,,,,,,,,,1.8719999999999999,,0.748,0.0
2014-11-21,,,3.928,1.995,3.26,2.4130000000000003,2.4370000000000003,0.14800000000000002,0.263,2.023,0.608,3.1630000000000003,1.818,1.315,1.507,1.0550000000000002,0.037000000000000005,2.906,2.9810000000000003,0.625,1.515,2.374,2.052,1.989,1.6489999999999998,2.37,2.077,2.067,0.743,1.6230000000000002,,,,,,,,,2.164,,,,,,,,,,,1.89,,0.758,0.0
2014-11-24,,,3.995,2.087,3.318,2.4690000000000003,2.497,0.197,0.312,2.079,0.669,3.224,1.868,1.3769999999999998,1.5519999999999998,1.068,0.092,2.962,3.033,0.687,1.5730000000000002,2.436,2.1100000000000003,2.0380000000000003,1.707,2.4370000000000003,2.144,2.125,0.7809999999999999,1.685,,,,,,,,,2.247,,,,,,,,,,,1.9469999999999998,,0.7859999999999999,0.0
2014-11-25,,,4.017,2.117,3.3369999999999997,2.488,2.5170000000000003,0.214,0.329,2.0980000000000003,0.6890000000000001,3.2439999999999998,1.885,1.3969999999999998,1.567,1.072,0.11,2.9810000000000003,3.051,0.708,1.592,2.457,2.129,2.055,1.7260000000000002,2.459,2.166,2.144,0.794,1.705,,,,,,,,,2.274,,,,,,,,,,,1.966,,0.7959999999999999,0.0
2014-11-26,,,4.039,2.148,3.3560000000000003,2.507,2.537,0.23,0.34500000000000003,2.117,0.71,3.264,1.902,1.418,1.582,1.077,0.128,2.9989999999999997,3.068,0.7290000000000001,1.611,2.478,2.148,2.071,1.745,2.482,2.188,2.1630000000000003,0.807,1.7260000000000002,,,,,,,,,2.301,,,,,,,,,,,1.985,,0.805,0.0
2014-11-27,,,,2.1790000000000003,3.375,2.526,2.557,0.24700000000000005,0.362,2.136,0.73,3.2840000000000003,1.919,1.4380000000000002,1.597,1.081,0.147,3.018,3.0860000000000003,0.75,1.63,2.499,2.1670000000000003,2.088,1.764,2.504,2.211,2.1830000000000003,0.8190000000000001,1.7469999999999999,,,,,,,,,2.329,,,,,,,,,,,2.004,,0.8150000000000001,0.0
2014-11-28,,,,2.209,3.3950000000000005,2.545,2.5780000000000003,0.263,0.378,2.155,0.75,3.305,1.936,1.459,1.612,1.085,0.16499999999999998,3.037,3.104,0.77,1.6489999999999998,2.519,2.186,2.104,1.784,2.526,2.233,2.202,0.8320000000000001,1.767,,,,,,,,,2.356,,,,,,,,,,,2.023,,0.825,0.0
2014-12-01,,,,2.301,3.4520000000000004,2.6010000000000004,2.638,0.312,0.42700000000000005,2.212,0.8109999999999999,3.365,1.987,1.521,1.658,1.099,0.22000000000000008,3.093,3.156,0.833,1.707,2.582,2.244,2.153,1.841,2.593,2.3,2.26,0.8710000000000001,1.829,,,,,,,,,2.438,,,,,,,,,,,2.079,,0.853,0.0
2014-12-02,,,,2.332,3.471,2.62,2.658,0.329,0.4440000000000001,2.231,0.8310000000000001,3.386,2.004,1.541,1.673,1.103,0.239,3.111,3.174,0.8539999999999999,1.7260000000000002,2.603,2.263,2.17,1.86,2.616,2.322,2.279,0.883,1.849,,,,,,,,,2.466,,,,,,,,,,,2.0980000000000003,,0.8630000000000001,0.0
2014-12-03,,,,2.363,3.49,2.639,2.678,0.34500000000000003,0.46,2.25,0.852,3.406,2.021,1.5619999999999998,1.6880000000000002,1.107,0.257,3.13,3.1910000000000003,0.875,1.745,2.6239999999999997,2.282,2.186,1.879,2.638,2.345,2.298,0.8960000000000001,1.87,,,,,,,,,2.4930000000000003,,,,,,,,,,,2.117,,0.873,0.0
2014-12-04,,,,2.393,0.019,2.658,2.698,0.362,0.477,2.268,0.8720000000000001,3.426,2.0380000000000003,1.582,1.703,1.112,0.275,3.148,0.018000000000000002,0.8949999999999999,0.018000000000000002,2.644,2.301,2.2030000000000003,1.899,2.66,2.367,2.318,0.909,1.89,,,,,,,,,2.521,,,,,,,,,,,2.136,,0.882,0.0
2014-12-05,,,,2.424,0.038,2.677,2.718,0.378,0.493,2.287,0.892,3.447,2.055,1.6030000000000002,1.7180000000000002,1.116,0.294,3.1670000000000003,0.035,0.916,0.036000000000000004,2.665,2.321,2.2190000000000003,1.918,2.6830000000000003,2.3890000000000002,2.337,0.922,1.911,,,,,,,,,2.548,,,,,,,,,,,2.155,,0.892,0.0
2014-12-08,,,,2.516,0.096,2.733,2.779,0.42700000000000005,0.542,2.3440000000000003,0.953,3.507,2.106,1.6640000000000001,1.763,1.129,0.34900000000000003,3.2230000000000003,0.08800000000000001,0.9790000000000001,0.08900000000000001,2.728,2.378,2.268,1.975,2.75,2.456,2.395,0.96,1.973,,,,,,,,,2.63,,,,,,,,,,,2.212,,0.921,0.0
2014-12-09,,,,2.5469999999999997,0.115,2.752,2.799,0.4440000000000001,0.5589999999999999,2.363,0.973,3.528,2.123,1.685,1.778,1.134,0.3670000000000001,3.242,0.105,0.999,0.107,2.748,2.397,2.285,1.995,2.772,2.478,2.414,0.973,1.993,,,,,,,,,2.658,,,,,,,,,,,2.231,,0.93,0.0
2014-12-10,,,,2.5780000000000003,0.134,2.7710000000000004,2.819,0.46,0.575,2.382,0.993,3.548,2.14,1.705,1.793,1.138,0.385,3.26,0.123,1.02,0.125,2.769,2.416,2.301,2.0140000000000002,2.795,2.5010000000000003,2.434,0.986,2.0140000000000002,,,,,,,,,2.685,,,,,,,,,,,2.25,,0.94,0.0
2014-12-11,,,,2.608,0.153,2.79,2.839,0.477,0.5920000000000001,2.401,1.014,3.568,2.157,1.7260000000000002,1.808,1.143,0.404,3.279,0.14,1.041,0.142,2.79,2.436,2.318,2.033,2.817,2.523,2.4530000000000003,0.999,2.0340000000000003,,,,,,,,,2.712,,,,,,,,,,,2.268,,0.9490000000000001,0.0
2014-12-12,,,,2.639,0.173,2.809,2.859,0.493,0.608,2.42,1.034,3.588,2.174,1.7469999999999999,1.823,1.147,0.422,3.298,0.158,1.0619999999999998,0.16,2.8110000000000004,2.455,2.334,2.052,2.839,2.545,2.472,1.011,2.055,,,,,,,,,2.74,,,,,,,,,,,2.287,,0.959,0.0
2014-12-15,,,,2.7310000000000003,0.23,2.865,2.92,0.542,0.6579999999999999,2.476,1.095,3.649,2.225,1.808,1.868,1.16,0.477,3.353,0.21,1.124,0.214,2.873,2.512,2.384,2.1100000000000003,2.906,2.612,2.53,1.05,2.116,,,,,,,,,2.822,,,,,,,,,,,2.3440000000000003,,0.988,0.0
2014-12-16,,,,2.762,0.24900000000000005,2.884,2.94,0.5589999999999999,0.674,2.495,1.115,3.67,2.242,1.829,1.884,1.165,0.496,3.372,0.228,1.145,0.23199999999999998,2.894,2.532,2.4,2.129,2.929,2.635,2.55,1.0630000000000002,2.137,,,,,,,,,2.8489999999999998,,,,,,,,,,,2.363,,0.997,0.0
2014-12-17,,,,2.7920000000000003,0.268,2.903,2.96,0.575,0.6900000000000001,2.5140000000000002,1.135,3.69,2.259,1.849,1.899,1.169,0.514,3.391,0.245,1.166,0.24900000000000005,2.915,2.551,2.416,2.148,2.951,2.657,2.569,1.075,2.158,,,,,,,,,2.877,,,,,,,,,,,2.382,,1.0070000000000001,0.0
2014-12-18,,,,,0.28800000000000003,2.9219999999999997,2.98,0.5920000000000001,0.7070000000000001,2.533,1.156,0.02,2.276,1.87,1.9140000000000001,1.173,0.532,0.019,0.263,1.1869999999999998,0.267,2.9360000000000004,2.57,2.4330000000000003,2.1670000000000003,2.9730000000000003,2.679,2.588,1.088,2.178,,,,,,,,,2.904,,,,,,,,,,,2.401,,1.016,0.0
2014-12-19,,,,,0.307,2.94,3.0,0.608,0.7230000000000001,2.552,1.176,0.040999999999999995,2.293,1.89,1.929,1.178,0.5509999999999999,0.037000000000000005,0.281,1.208,0.28500000000000003,2.957,2.589,2.449,2.186,2.9960000000000004,2.702,2.608,1.101,2.199,,,,,,,,,2.932,,,,,,,,,,,2.42,,1.026,0.0
2014-12-22,,,,,0.364,2.997,3.0610000000000004,0.6579999999999999,0.773,2.609,1.237,0.101,2.3440000000000003,1.952,1.974,1.1909999999999998,0.606,0.093,0.333,1.27,0.33799999999999997,3.019,2.647,2.499,2.244,3.063,2.769,2.665,1.139,2.26,,,,,,,,,3.014,,,,,,,,,,,2.476,,1.0550000000000002,0.0
2014-12-23,,,,,0.384,3.016,3.0810000000000004,0.674,0.7889999999999999,2.628,1.2570000000000001,0.122,2.3609999999999998,1.973,1.989,1.1949999999999998,0.624,0.11200000000000004,0.35100000000000003,1.291,0.35600000000000004,3.04,2.6660000000000004,2.515,2.263,3.085,2.7910000000000004,2.685,1.152,2.281,,,,,,,,,3.0410000000000004,,,,,,,,,,,2.495,,1.064,0.0
2014-12-24,,,,,0.403,3.035,3.1010000000000004,0.6900000000000001,0.805,2.647,1.277,0.142,2.378,1.993,2.004,1.2,0.642,0.13,0.368,1.3119999999999998,0.374,3.0610000000000004,2.685,2.532,2.282,3.108,2.813,2.7039999999999997,1.165,2.301,,,,,,,,,3.068,,,,,,,,,,,2.5140000000000002,,1.074,0.0
2014-12-25,,,,,0.422,3.054,3.1210000000000004,0.7070000000000001,0.8220000000000001,2.665,1.298,0.162,2.395,2.0140000000000002,2.019,1.204,0.6609999999999999,0.149,0.386,1.3330000000000002,0.392,3.082,2.7039999999999997,2.548,2.301,3.13,2.8360000000000003,2.7230000000000003,1.178,2.322,,,,,,,,,3.096,,,,,,,,,,,2.533,,1.084,0.0
2014-12-26,,,,,0.441,3.072,3.141,0.7230000000000001,0.8380000000000001,2.684,1.318,0.182,2.412,2.0340000000000003,2.0340000000000003,1.208,0.679,0.16799999999999998,0.403,1.3530000000000002,0.41,3.102,2.7230000000000003,2.564,2.321,3.152,2.858,2.7430000000000003,1.1909999999999998,2.342,,,,,,,,,3.123,,,,,,,,,,,2.552,,1.093,0.0
2014-12-29,,,,,0.499,3.129,3.2020000000000004,0.773,0.8880000000000001,2.741,1.379,0.243,2.463,2.096,2.079,1.222,0.7340000000000001,0.2240000000000001,0.456,1.416,0.46299999999999997,3.165,2.781,2.614,2.378,3.219,2.925,2.801,1.229,2.404,,,,,,,,,3.205,,,,,,,,,,,2.609,,1.122,0.0
2014-12-30,,,,,0.518,3.148,3.222,0.7889999999999999,0.904,2.76,1.399,0.264,2.48,2.116,2.095,1.226,0.753,0.242,0.473,1.4369999999999998,0.481,3.1860000000000004,2.8,2.63,2.397,3.242,2.947,2.82,1.242,2.425,,,,,,,,,3.233,,,,,,,,,,,2.628,,1.1320000000000001,0.0
2015-01-05,,,,,0.633,3.261,3.343,0.8880000000000001,1.003,2.873,1.521,0.385,2.582,2.24,2.185,1.252,0.8630000000000001,0.354,0.579,1.5619999999999998,0.588,3.3110000000000004,2.915,2.729,2.512,3.3760000000000003,3.0810000000000004,2.9360000000000004,1.319,2.548,,,,,,,,,3.397,,,,,,,,,,,2.741,,1.189,0.0
2015-01-06,,,,,0.6519999999999999,3.28,3.3630000000000004,0.904,1.019,2.8920000000000003,1.541,0.405,2.5989999999999998,2.26,2.2,1.2570000000000001,0.8809999999999999,0.373,0.596,1.582,0.605,3.332,2.934,2.745,2.532,3.398,3.104,2.955,1.331,2.568,,,,,,,,,3.425,,,,,,,,,,,2.76,,1.199,0.0
2015-01-08,,,,,0.6900000000000001,3.317,3.403,0.937,1.052,2.93,1.581,0.446,2.633,2.301,2.23,1.266,0.9179999999999999,0.41,0.631,1.624,0.6409999999999999,3.373,2.9730000000000003,2.778,2.57,3.443,3.148,2.994,1.357,2.6100000000000003,,,,,,,,,3.479,,,,,,,,,,,2.798,,1.218,0.0
2015-01-09,,,,,0.71,3.3360000000000003,3.423,0.953,1.068,2.949,1.6019999999999999,0.466,2.65,2.322,2.245,1.27,0.9359999999999999,0.4280000000000001,0.649,1.645,0.659,3.3939999999999997,2.992,2.795,2.589,3.465,3.1710000000000003,3.013,1.37,2.63,,,,,,,,,3.507,,,,,,,,,,,2.817,,1.227,0.0
2015-01-12,,,,,0.767,3.393,3.4840000000000004,1.003,1.1179999999999999,3.006,1.662,0.5269999999999999,2.701,2.384,2.29,1.283,0.991,0.484,0.701,1.707,0.7120000000000001,3.4560000000000004,3.049,2.8440000000000003,2.647,3.532,3.2380000000000004,3.071,1.408,2.692,,,,,,,,,3.589,,,,,,,,,,,2.873,,1.256,0.0
2015-01-13,,,,,0.7859999999999999,3.412,3.504,1.019,1.134,3.025,1.6829999999999998,0.5469999999999999,2.718,2.404,2.305,1.288,1.01,0.503,0.7190000000000001,1.7280000000000002,0.73,3.4770000000000003,3.068,2.8600000000000003,2.6660000000000004,3.555,3.26,3.09,1.421,2.712,,,,,,,,,3.616,,,,,,,,,,,2.8920000000000003,,1.266,0.0
2015-01-14,,,,,0.805,3.431,3.524,1.036,1.151,3.044,1.703,0.568,2.7350000000000003,2.425,2.321,1.2919999999999998,1.028,0.522,0.736,1.749,0.748,3.498,3.088,2.877,2.685,3.5770000000000004,3.282,3.1100000000000003,1.4340000000000002,2.733,,,,,,,,,3.6439999999999997,,,,,,,,,,,2.911,,1.275,0.0
2015-01-15,,,,,0.825,0.019,3.5439999999999996,1.052,1.167,3.0620000000000003,1.723,0.588,2.752,2.445,2.336,1.296,1.046,0.54,0.754,1.77,0.7659999999999999,3.5189999999999997,3.107,2.893,2.7039999999999997,3.599,3.305,3.129,1.4469999999999998,2.753,,,,,,,,,3.6710000000000003,,,,,,,,,,,2.93,,1.285,0.0
2015-01-16,,,,,0.8440000000000001,0.038,3.564,1.068,1.1840000000000002,3.0810000000000004,1.7440000000000002,0.608,2.769,2.466,2.351,1.301,1.065,0.5589999999999999,0.772,1.791,0.784,3.54,3.1260000000000003,2.91,2.7230000000000003,3.622,3.3270000000000004,3.148,1.46,2.774,,,,,,,,,3.699,,,,,,,,,,,2.949,,1.295,0.0
2015-01-19,,,,,0.901,0.094,3.625,1.1179999999999999,1.233,3.138,1.804,0.669,2.82,2.527,2.396,1.314,1.12,0.615,0.8240000000000001,1.8530000000000002,0.8370000000000001,3.6020000000000003,3.184,2.959,2.781,3.689,3.3939999999999997,3.2060000000000004,1.4980000000000002,2.8360000000000003,,,,,,,,,3.781,,,,,,,,,,,3.006,,1.3230000000000002,0.0
2015-01-20,,,,,0.921,0.113,3.6450000000000014,1.134,1.249,3.157,1.825,0.6890000000000001,2.837,2.548,2.411,1.318,1.138,0.633,0.8420000000000001,1.874,0.8550000000000001,3.623,3.2030000000000003,2.975,2.8,3.711,3.4159999999999995,3.2260000000000004,1.511,2.8560000000000003,,,,,,,,,3.808,,,,,,,,,,,3.025,,1.3330000000000002,0.0
2015-01-21,,,,,0.94,0.132,3.665,1.151,1.266,3.176,1.845,0.71,2.854,2.568,2.426,1.3230000000000002,1.156,0.6519999999999999,0.8590000000000001,1.895,0.873,3.6439999999999997,3.222,2.992,2.819,3.733,3.439,3.245,1.524,2.877,,,,,,,,,3.836,,,,,,,,,,,3.044,,1.342,0.0
2015-01-22,,,,,0.959,0.151,0.02,1.167,1.2819999999999998,3.195,1.865,0.73,2.8710000000000004,2.589,2.441,1.327,1.175,0.6709999999999999,0.877,1.916,0.89,3.665,3.241,0.016,2.838,3.7560000000000002,3.4610000000000003,3.264,1.536,2.897,,,,,,,,,3.863,,,,,,,,,,,3.0620000000000003,,1.3519999999999999,0.0
2015-01-23,,,,,0.978,0.16999999999999998,0.04,1.1840000000000002,1.2990000000000002,3.214,1.885,0.75,2.888,2.6100000000000003,2.456,1.332,1.193,0.6890000000000001,0.8939999999999999,1.936,0.908,3.685,3.26,0.033,2.858,3.778,3.483,3.2840000000000003,1.5490000000000002,2.918,,,,,,,,,3.89,,,,,,,,,,,3.0810000000000004,,1.3619999999999999,0.0
2015-01-26,,,,,1.036,0.226,0.101,1.233,1.348,3.2700000000000005,1.946,0.8109999999999999,2.939,2.6710000000000003,2.5010000000000003,1.345,1.248,0.745,0.9470000000000001,1.999,0.962,3.748,3.318,0.08199999999999999,2.915,3.845,3.55,3.342,1.588,2.979,,,,,,,,,3.973,,,,,,,,,,,3.138,,1.39,0.0
2015-01-27,,,,,1.0550000000000002,0.245,0.121,1.249,1.364,3.289,1.967,0.8310000000000001,2.9560000000000004,2.692,2.516,1.349,1.267,0.764,0.9640000000000001,2.02,0.9790000000000001,3.7689999999999997,3.3369999999999997,0.099,2.934,3.868,3.5729999999999995,3.361,1.6,3.0,,,,,,,,,4.0,,,,,,,,,,,3.157,,1.4,0.0
2015-01-28,,,,,1.074,0.264,0.141,1.266,1.381,3.3080000000000003,1.987,0.852,2.9730000000000003,2.712,2.532,1.354,1.285,0.782,0.982,2.041,0.997,3.79,3.3560000000000003,0.115,2.9530000000000003,3.89,3.595,3.38,1.6130000000000002,3.0210000000000004,,,,,,,,,4.027,,,,,,,,,,,3.176,,1.41,0.0
2015-01-29,,,,,1.093,0.28300000000000003,0.161,1.2819999999999998,1.3969999999999998,3.3270000000000004,2.007,0.8720000000000001,2.99,2.733,2.5469999999999997,1.358,1.3030000000000002,0.8009999999999999,0.999,2.061,1.015,0.021,3.375,0.132,2.9730000000000003,3.912,3.617,3.399,1.626,3.0410000000000004,,,,,,,,,4.055,,,,,,,,,,,3.195,,1.419,0.0
2015-01-30,,,,,1.112,0.302,0.181,1.2990000000000002,1.4140000000000001,3.346,2.027,0.892,3.007,2.753,2.5620000000000003,1.3619999999999999,1.3219999999999998,0.82,1.017,2.082,1.033,0.042,3.3950000000000005,0.14800000000000002,2.992,3.935,3.64,3.4189999999999996,1.639,3.0620000000000003,,,,,,,,,4.082,,,,,,,,,,,3.214,,1.4289999999999998,0.0
2015-02-02,,,,,1.17,0.358,0.242,1.348,1.463,3.403,2.088,0.953,3.0580000000000003,2.815,2.607,1.375,1.3769999999999998,0.8759999999999999,1.0699999999999998,2.145,1.0859999999999999,0.10400000000000001,3.4520000000000004,0.197,3.049,4.002000000000002,3.707,3.4770000000000003,1.6769999999999998,3.123,,,,,,,,,4.164,,,,,,,,,,,3.2700000000000005,,1.4580000000000002,0.0
2015-02-03,,,,,1.189,0.377,0.262,1.364,1.479,3.4219999999999997,2.108,0.973,3.075,2.8360000000000003,2.622,1.38,1.395,0.8939999999999999,1.087,2.165,1.104,0.125,3.471,0.214,3.068,4.024,3.729,3.4960000000000004,1.69,3.144,,,,,,,,,4.192,,,,,,,,,,,3.289,,1.467,0.0
2015-02-04,,,,,1.208,0.396,0.282,1.381,1.496,3.4410000000000003,2.129,0.993,3.092,2.8560000000000003,2.637,1.384,1.413,0.913,1.105,2.186,1.122,0.146,3.49,0.23,3.088,4.046,3.751,3.515,1.703,3.164,,,,,,,,,4.218999999999999,,,,,,,,,,,3.3080000000000003,,1.4769999999999999,0.0
2015-02-05,,,,,1.227,0.415,0.302,1.3969999999999998,0.016,0.019,2.149,1.014,0.017,2.877,2.652,1.389,1.432,0.932,1.122,2.207,1.14,0.16699999999999998,0.019,0.24700000000000005,3.107,4.069,3.774,0.019,1.716,3.185,,,,,,,,,4.247,,,,,,,,,,,3.3270000000000004,,1.486,0.0
2015-02-06,,,,,1.247,0.434,0.322,1.4140000000000001,0.033,0.038,2.169,1.034,0.034,2.897,2.6670000000000003,1.393,1.45,0.95,1.14,2.228,1.158,0.187,0.038,0.263,3.1260000000000003,0.022,3.7960000000000003,0.039,1.7280000000000002,3.205,,,,,,,,,4.274,,,,,,,,,,,3.346,,1.496,0.0
2015-02-09,,,,,1.3039999999999998,0.4900000000000001,0.383,1.463,0.08199999999999999,0.095,2.23,1.095,0.08499999999999999,2.959,2.712,1.406,1.505,1.006,1.192,2.29,1.2109999999999999,0.25,0.096,0.312,3.184,0.08900000000000001,3.863,0.097,1.767,3.2670000000000003,,,,,,,,,4.356,,,,,,,,,,,3.403,,1.525,0.0
2015-02-10,,,,,1.3230000000000002,0.509,0.403,1.479,0.099,0.113,2.25,1.115,0.102,2.979,2.727,1.411,1.524,1.025,1.21,2.311,1.229,0.271,0.115,0.329,3.2030000000000003,0.11200000000000004,3.885,0.11599999999999999,1.78,3.2880000000000003,,,,,,,,,4.384,,,,,,,,,,,3.4219999999999997,,1.534,0.0
2015-02-11,,,,,1.342,0.528,0.423,1.496,0.115,0.132,2.271,1.135,0.119,3.0,2.742,1.415,1.5419999999999998,1.043,1.227,2.332,1.247,0.292,0.134,0.34500000000000003,3.222,0.134,3.908,0.135,1.7920000000000005,3.3080000000000003,,,,,,,,,4.4110000000000005,,,,,,,,,,,3.4410000000000003,,1.544,0.0
2015-02-12,,,,,1.3619999999999999,0.5469999999999999,0.44299999999999995,1.5119999999999998,0.132,0.151,2.291,1.156,0.136,3.0210000000000004,0.015,1.419,1.56,1.0619999999999998,1.245,2.353,1.264,0.312,0.153,0.362,3.241,0.156,3.93,0.155,1.805,3.3289999999999997,,,,,,,,,4.4380000000000015,,,,,,,,,,,0.019,,1.5530000000000002,0.0
2015-02-13,,,,,1.381,0.5650000000000001,0.46299999999999997,1.529,0.14800000000000002,0.16999999999999998,2.311,1.176,0.153,3.0410000000000004,0.03,1.4240000000000002,1.579,1.081,1.262,2.374,1.2819999999999998,0.333,0.173,0.378,3.26,0.179,3.952,0.174,1.818,3.349,,,,,,,,,4.465999999999998,,,,,,,,,,,0.038,,1.5630000000000002,0.0
2015-02-16,,,,,1.4380000000000002,0.622,0.524,1.5779999999999998,0.197,0.227,2.372,1.237,0.204,3.103,0.075,1.4369999999999998,1.634,1.136,1.315,2.436,1.3359999999999999,0.396,0.23,0.42700000000000005,3.318,0.246,4.019,0.23199999999999998,1.8559999999999999,3.411,,,,,,,,,4.548,,,,,,,,,,,0.095,,1.592,0.0
2015-02-17,,,,,1.4580000000000002,0.6409999999999999,0.544,1.595,0.214,0.246,2.3920000000000003,1.2570000000000001,0.221,3.123,0.09,1.4409999999999998,1.652,1.155,1.3330000000000002,2.457,1.3530000000000002,0.41600000000000004,0.24900000000000005,0.4440000000000001,3.3369999999999997,0.268,4.042,0.251,1.869,3.432,,,,,,,,,4.575,,,,,,,,,,,0.113,,1.6010000000000002,0.0
2015-02-18,,,,,1.4769999999999999,0.6599999999999999,0.564,1.611,0.23,0.265,2.4130000000000003,1.277,0.238,3.144,0.105,1.4460000000000002,1.67,1.1740000000000002,1.35,2.478,1.371,0.4370000000000001,0.268,0.46,3.3560000000000003,0.29100000000000004,4.064,0.27,1.882,3.4520000000000004,,,,,,,,,4.603,,,,,,,,,,,0.132,,1.611,0.0
2015-02-19,,,,,1.496,0.679,0.584,1.6269999999999998,0.24700000000000005,0.284,2.4330000000000003,1.298,0.255,3.164,0.121,1.45,1.689,1.192,1.368,2.499,1.389,0.458,0.28800000000000003,0.477,3.375,0.313,0.022,0.29,1.895,3.4730000000000003,,,,,,,,,4.63,,,,,,,,,,,0.151,,1.621,0.0
2015-02-20,,,,,1.515,0.6970000000000001,0.604,1.6440000000000001,0.263,0.302,2.4530000000000003,1.318,0.272,3.185,0.136,1.455,1.707,1.2109999999999999,1.385,2.519,1.4069999999999998,0.479,0.307,0.493,3.3950000000000005,0.335,0.045,0.309,1.908,3.4930000000000003,,,,,,,,,4.658,,,,,,,,,,,0.16999999999999998,,1.63,0.0
2015-02-24,,,,,1.592,0.773,0.6849999999999999,1.7100000000000002,0.329,0.378,2.5340000000000003,1.399,0.34,3.2670000000000003,0.196,1.472,1.781,1.285,1.455,2.603,1.4780000000000002,0.562,0.384,0.5589999999999999,3.471,0.425,0.134,0.386,1.959,3.575,,,,,,,,,4.767,,,,,,,,,,,0.246,,1.668,0.0
2015-02-25,,,,,1.611,0.792,0.705,1.7260000000000002,0.34500000000000003,0.397,2.555,1.419,0.35700000000000004,3.2880000000000003,0.211,1.4769999999999999,1.7990000000000002,1.3039999999999998,1.473,2.6239999999999997,1.496,0.583,0.403,0.575,3.49,0.447,0.156,0.406,1.972,3.596,,,,,,,,,4.795,,,,,,,,,,,0.265,,1.6780000000000002,0.0
2015-02-26,,,,,1.63,0.8109999999999999,0.725,1.7420000000000002,0.362,0.41600000000000004,2.575,1.439,0.374,3.3080000000000003,0.226,1.481,1.817,1.3230000000000002,1.49,2.644,1.514,0.604,0.422,0.5920000000000001,0.019,0.469,0.179,0.425,1.984,3.616,,,,,,,,,4.822,,,,,,,,,,,0.284,,1.6880000000000002,0.0
